user_id,activity_date,signup_date,country,acquisition_channel
1516,2024-06-08,2024-02-15,Argentina,Pago
1516,2024-04-19,2024-02-15,Argentina,Pago
1516,2024-05-10,2024-02-15,Argentina,Pago
1516,2024-03-19,2024-02-15,Argentina,Pago
1517,2024-06-17,2024-03-20,Argentina,Referido
1517,2024-06-05,2024-03-20,Argentina,Referido
1518,2024-03-14,2024-02-23,Brasil,Referido
1518,2024-03-03,2024-02-23,Brasil,Referido
1518,2024-04-19,2024-02-23,Brasil,Referido
1518,2024-03-18,2024-02-23,Brasil,Referido
1519,2024-03-29,2024-03-26,Colombia,Orgánico
1519,2024-06-27,2024-03-26,Colombia,Orgánico
1519,2024-05-30,2024-03-26,Colombia,Orgánico
1519,2024-06-26,2024-03-26,Colombia,Orgánico
1520,2024-04-04,2024-04-01,Argentina,Email
1520,2024-06-04,2024-04-01,Argentina,Email
1520,2024-06-01,2024-04-01,Argentina,Email
1520,2024-06-29,2024-04-01,Argentina,Email
1522,2024-06-02,2024-04-06,México,Referido
1522,2024-05-17,2024-04-06,México,Referido
1523,2024-02-11,2024-01-02,Colombia,Email
1524,2024-04-06,2024-02-02,Chile,Orgánico
1524,2024-05-20,2024-02-02,Chile,Orgánico
1524,2024-05-04,2024-02-02,Chile,Orgánico
1524,2024-04-18,2024-02-02,Chile,Orgánico
1524,2024-03-28,2024-02-02,Chile,Orgánico
1525,2024-04-25,2024-03-17,Chile,Email
1525,2024-04-26,2024-03-17,Chile,Email
1525,2024-03-25,2024-03-17,Chile,Email
1525,2024-03-24,2024-03-17,Chile,Email
1526,2024-05-24,2024-04-25,Colombia,Orgánico
1527,2024-06-12,2024-05-29,Chile,Pago
1527,2024-06-17,2024-05-29,Chile,Pago
1527,2024-06-02,2024-05-29,Chile,Pago
1528,2024-05-09,2024-04-12,México,Orgánico
1528,2024-05-31,2024-04-12,México,Orgánico
1528,2024-04-13,2024-04-12,México,Orgánico
1530,2024-04-15,2024-03-30,Chile,Pago
1530,2024-04-21,2024-03-30,Chile,Pago
1530,2024-06-03,2024-03-30,Chile,Pago
1530,2024-06-07,2024-03-30,Chile,Pago
1530,2024-06-30,2024-03-30,Chile,Pago
1531,2024-06-13,2024-05-01,Chile,Orgánico
1531,2024-05-17,2024-05-01,Chile,Orgánico
1531,2024-06-28,2024-05-01,Chile,Orgánico
1531,2024-05-13,2024-05-01,Chile,Orgánico
1532,2024-06-24,2024-05-22,Colombia,Redes
1533,2024-05-25,2024-04-15,México,Orgánico
1533,2024-04-24,2024-04-15,México,Orgánico
1533,2024-04-26,2024-04-15,México,Orgánico
1533,2024-04-29,2024-04-15,México,Orgánico
1534,2024-05-23,2024-04-28,Brasil,Referido
1534,2024-06-02,2024-04-28,Brasil,Referido
1534,2024-04-28,2024-04-28,Brasil,Referido
1535,2024-06-13,2024-02-18,Colombia,Referido
1536,2024-06-20,2024-04-13,Colombia,Redes
1536,2024-06-17,2024-04-13,Colombia,Redes
1536,2024-06-10,2024-04-13,Colombia,Redes
1536,2024-06-19,2024-04-13,Colombia,Redes
1537,2024-05-29,2024-03-01,México,Pago
1537,2024-03-15,2024-03-01,México,Pago
1537,2024-04-15,2024-03-01,México,Pago
1539,2024-06-26,2024-05-13,México,Referido
1539,2024-06-21,2024-05-13,México,Referido
1540,2024-05-07,2024-01-09,Brasil,Redes
1540,2024-04-20,2024-01-09,Brasil,Redes
1540,2024-04-02,2024-01-09,Brasil,Redes
1540,2024-01-26,2024-01-09,Brasil,Redes
1540,2024-03-26,2024-01-09,Brasil,Redes
1540,2024-01-23,2024-01-09,Brasil,Redes
1540,2024-04-23,2024-01-09,Brasil,Redes
1541,2024-02-13,2024-01-06,México,Orgánico
1541,2024-04-21,2024-01-06,México,Orgánico
1542,2024-04-13,2024-03-13,Colombia,Redes
1542,2024-06-24,2024-03-13,Colombia,Redes
1542,2024-04-01,2024-03-13,Colombia,Redes
1544,2024-05-11,2024-02-10,Argentina,Orgánico
1544,2024-03-26,2024-02-10,Argentina,Orgánico
1544,2024-04-24,2024-02-10,Argentina,Orgánico
1544,2024-04-26,2024-02-10,Argentina,Orgánico
1544,2024-03-11,2024-02-10,Argentina,Orgánico
1545,2024-05-17,2024-04-23,Chile,Email
1546,2024-03-30,2024-01-08,México,Referido
1546,2024-04-30,2024-01-08,México,Referido
1546,2024-03-17,2024-01-08,México,Referido
1546,2024-03-25,2024-01-08,México,Referido
1547,2024-05-13,2024-03-12,Argentina,Referido
1547,2024-04-26,2024-03-12,Argentina,Referido
1548,2024-05-11,2024-04-01,Chile,Redes
1548,2024-04-07,2024-04-01,Chile,Redes
1548,2024-04-09,2024-04-01,Chile,Redes
1550,2024-05-30,2024-03-24,Brasil,Email
1550,2024-04-24,2024-03-24,Brasil,Email
1550,2024-05-28,2024-03-24,Brasil,Email
1551,2024-04-06,2024-03-02,Chile,Orgánico
1551,2024-03-20,2024-03-02,Chile,Orgánico
1551,2024-05-31,2024-03-02,Chile,Orgánico
1551,2024-04-15,2024-03-02,Chile,Orgánico
1551,2024-05-24,2024-03-02,Chile,Orgánico
1553,2024-06-25,2024-05-06,Argentina,Orgánico
1554,2024-03-10,2024-01-07,Chile,Email
1554,2024-01-25,2024-01-07,Chile,Email
1554,2024-03-22,2024-01-07,Chile,Email
1554,2024-03-08,2024-01-07,Chile,Email
1555,2024-05-01,2024-03-24,Chile,Redes
1555,2024-04-22,2024-03-24,Chile,Redes
1555,2024-03-28,2024-03-24,Chile,Redes
1556,2024-05-16,2024-05-11,Colombia,Pago
1556,2024-06-29,2024-05-11,Colombia,Pago
1557,2024-06-11,2024-05-13,México,Orgánico
1558,2024-06-06,2024-02-27,Brasil,Pago
1558,2024-03-14,2024-02-27,Brasil,Pago
1558,2024-05-28,2024-02-27,Brasil,Pago
1558,2024-05-18,2024-02-27,Brasil,Pago
1558,2024-06-02,2024-02-27,Brasil,Pago
1559,2024-05-09,2024-01-22,Colombia,Referido
1559,2024-04-13,2024-01-22,Colombia,Referido
1559,2024-02-18,2024-01-22,Colombia,Referido
1561,2024-04-30,2024-01-03,México,Redes
1561,2024-03-13,2024-01-03,México,Redes
1561,2024-01-19,2024-01-03,México,Redes
1561,2024-03-24,2024-01-03,México,Redes
1562,2024-05-21,2024-05-06,Chile,Orgánico
1562,2024-06-25,2024-05-06,Chile,Orgánico
1563,2024-05-21,2024-02-10,Brasil,Redes
1563,2024-03-28,2024-02-10,Brasil,Redes
1563,2024-04-01,2024-02-10,Brasil,Redes
1563,2024-03-04,2024-02-10,Brasil,Redes
1563,2024-05-12,2024-02-10,Brasil,Redes
1565,2024-04-13,2024-01-14,Argentina,Orgánico
1565,2024-02-05,2024-01-14,Argentina,Orgánico
1565,2024-02-20,2024-01-14,Argentina,Orgánico
1565,2024-02-26,2024-01-14,Argentina,Orgánico
1566,2024-03-16,2024-01-12,Colombia,Pago
1566,2024-02-21,2024-01-12,Colombia,Pago
1567,2024-06-27,2024-03-27,México,Redes
1567,2024-04-05,2024-03-27,México,Redes
1568,2024-04-22,2024-01-12,Colombia,Orgánico
1568,2024-04-01,2024-01-12,Colombia,Orgánico
1569,2024-06-23,2024-05-20,Colombia,Pago
1569,2024-06-29,2024-05-20,Colombia,Pago
1569,2024-06-04,2024-05-20,Colombia,Pago
1570,2024-03-16,2024-01-25,Colombia,Email
1570,2024-03-18,2024-01-25,Colombia,Email
1570,2024-03-03,2024-01-25,Colombia,Email
1570,2024-05-08,2024-01-25,Colombia,Email
1570,2024-03-13,2024-01-25,Colombia,Email
1570,2024-05-09,2024-01-25,Colombia,Email
1570,2024-03-28,2024-01-25,Colombia,Email
1571,2024-04-29,2024-02-14,Argentina,Pago
1571,2024-03-31,2024-02-14,Argentina,Pago
1571,2024-02-21,2024-02-14,Argentina,Pago
1571,2024-04-07,2024-02-14,Argentina,Pago
1571,2024-02-22,2024-02-14,Argentina,Pago
1572,2024-06-17,2024-05-01,Argentina,Pago
1573,2024-06-05,2024-05-26,Colombia,Orgánico
1573,2024-06-23,2024-05-26,Colombia,Orgánico
1574,2024-05-11,2024-02-24,Argentina,Referido
1574,2024-05-21,2024-02-24,Argentina,Referido
1574,2024-03-22,2024-02-24,Argentina,Referido
1574,2024-04-11,2024-02-24,Argentina,Referido
1574,2024-05-29,2024-02-24,Argentina,Referido
1574,2024-03-31,2024-02-24,Argentina,Referido
1576,2024-06-06,2024-05-15,Colombia,Referido
1576,2024-06-10,2024-05-15,Colombia,Referido
1577,2024-06-25,2024-04-28,Argentina,Pago
1577,2024-06-10,2024-04-28,Argentina,Pago
1577,2024-05-23,2024-04-28,Argentina,Pago
1578,2024-02-28,2024-02-22,Brasil,Orgánico
1578,2024-03-01,2024-02-22,Brasil,Orgánico
1578,2024-02-24,2024-02-22,Brasil,Orgánico
1579,2024-02-14,2024-02-01,Colombia,Redes
1579,2024-02-09,2024-02-01,Colombia,Redes
1579,2024-05-25,2024-02-01,Colombia,Redes
1579,2024-02-26,2024-02-01,Colombia,Redes
1580,2024-03-29,2024-02-20,Colombia,Pago
1580,2024-05-11,2024-02-20,Colombia,Pago
1581,2024-05-10,2024-02-13,México,Pago
1581,2024-03-12,2024-02-13,México,Pago
1582,2024-05-07,2024-03-22,Chile,Orgánico
1582,2024-06-07,2024-03-22,Chile,Orgánico
1583,2024-06-08,2024-05-25,Chile,Email
1585,2024-03-23,2024-02-06,México,Email
1585,2024-05-31,2024-02-06,México,Email
1586,2024-06-07,2024-04-05,México,Email
1586,2024-04-12,2024-04-05,México,Email
1587,2024-04-13,2024-02-25,Chile,Referido
1587,2024-03-27,2024-02-25,Chile,Referido
1587,2024-06-20,2024-02-25,Chile,Referido
1589,2024-04-13,2024-02-28,Argentina,Email
1589,2024-04-13,2024-02-28,Argentina,Email
1590,2024-06-29,2024-05-10,Colombia,Orgánico
1591,2024-04-09,2024-02-04,Colombia,Referido
1591,2024-03-17,2024-02-04,Colombia,Referido
1591,2024-03-08,2024-02-04,Colombia,Referido
1591,2024-02-26,2024-02-04,Colombia,Referido
1591,2024-04-04,2024-02-04,Colombia,Referido
1592,2024-04-14,2024-04-02,Brasil,Orgánico
1592,2024-06-28,2024-04-02,Brasil,Orgánico
1592,2024-04-29,2024-04-02,Brasil,Orgánico
1595,2024-06-10,2024-03-16,Argentina,Orgánico
1595,2024-05-07,2024-03-16,Argentina,Orgánico
1595,2024-06-28,2024-03-16,Argentina,Orgánico
1596,2024-03-19,2024-02-18,Chile,Redes
1596,2024-04-26,2024-02-18,Chile,Redes
1597,2024-06-17,2024-04-03,Chile,Orgánico
1598,2024-03-13,2024-01-24,Argentina,Email
1598,2024-04-09,2024-01-24,Argentina,Email
1598,2024-02-09,2024-01-24,Argentina,Email
1598,2024-04-04,2024-01-24,Argentina,Email
1598,2024-02-24,2024-01-24,Argentina,Email
1599,2024-06-19,2024-05-27,Chile,Referido
1599,2024-06-13,2024-05-27,Chile,Referido
1600,2024-05-02,2024-02-06,México,Referido
1600,2024-05-04,2024-02-06,México,Referido
1601,2024-01-13,2024-01-04,Colombia,Email
1601,2024-04-07,2024-01-04,Colombia,Email
1602,2024-06-21,2024-04-17,Colombia,Pago
1602,2024-05-20,2024-04-17,Colombia,Pago
1602,2024-05-11,2024-04-17,Colombia,Pago
1602,2024-06-09,2024-04-17,Colombia,Pago
1604,2024-02-26,2024-01-20,Chile,Referido
1604,2024-03-01,2024-01-20,Chile,Referido
1604,2024-03-31,2024-01-20,Chile,Referido
1604,2024-03-07,2024-01-20,Chile,Referido
1606,2024-06-15,2024-02-19,Brasil,Email
1606,2024-04-16,2024-02-19,Brasil,Email
1607,2024-05-04,2024-04-05,Chile,Pago
1607,2024-05-10,2024-04-05,Chile,Pago
1607,2024-04-13,2024-04-05,Chile,Pago
1608,2024-06-18,2024-04-14,Brasil,Referido
1608,2024-06-11,2024-04-14,Brasil,Referido
1609,2024-05-26,2024-04-26,Argentina,Pago
1609,2024-05-28,2024-04-26,Argentina,Pago
1610,2024-05-03,2024-04-07,Argentina,Referido
1610,2024-05-08,2024-04-07,Argentina,Referido
1610,2024-06-28,2024-04-07,Argentina,Referido
1611,2024-05-20,2024-03-06,Chile,Orgánico
1612,2024-06-09,2024-03-19,Brasil,Redes
1612,2024-05-28,2024-03-19,Brasil,Redes
1613,2024-02-22,2024-01-06,Argentina,Orgánico
1613,2024-02-25,2024-01-06,Argentina,Orgánico
1614,2024-05-04,2024-02-08,Argentina,Referido
1615,2024-06-03,2024-04-24,México,Redes
1617,2024-04-13,2024-01-12,Argentina,Referido
1617,2024-01-16,2024-01-12,Argentina,Referido
1617,2024-03-09,2024-01-12,Argentina,Referido
1617,2024-03-10,2024-01-12,Argentina,Referido
1617,2024-03-27,2024-01-12,Argentina,Referido
1619,2024-05-05,2024-01-18,Colombia,Pago
1619,2024-03-10,2024-01-18,Colombia,Pago
1619,2024-03-09,2024-01-18,Colombia,Pago
1619,2024-01-18,2024-01-18,Colombia,Pago
1620,2024-06-02,2024-02-09,Colombia,Referido
1620,2024-03-23,2024-02-09,Colombia,Referido
1620,2024-02-14,2024-02-09,Colombia,Referido
1621,2024-03-14,2024-01-21,Argentina,Email
1621,2024-05-11,2024-01-21,Argentina,Email
1624,2024-04-14,2024-01-26,Chile,Referido
1624,2024-02-27,2024-01-26,Chile,Referido
1624,2024-01-28,2024-01-26,Chile,Referido
1624,2024-04-21,2024-01-26,Chile,Referido
1625,2024-04-21,2024-01-08,México,Pago
1625,2024-02-20,2024-01-08,México,Pago
1627,2024-05-05,2024-03-27,Argentina,Orgánico
1627,2024-03-28,2024-03-27,Argentina,Orgánico
1628,2024-06-08,2024-02-11,Brasil,Email
1628,2024-06-05,2024-02-11,Brasil,Email
1629,2024-01-30,2024-01-14,Chile,Pago
1629,2024-03-06,2024-01-14,Chile,Pago
1630,2024-04-01,2024-03-18,Argentina,Email
1631,2024-02-01,2024-01-02,Brasil,Referido
1631,2024-03-11,2024-01-02,Brasil,Referido
1631,2024-01-15,2024-01-02,Brasil,Referido
1631,2024-03-28,2024-01-02,Brasil,Referido
1632,2024-06-06,2024-04-28,Colombia,Referido
1633,2024-05-13,2024-02-06,Argentina,Pago
1633,2024-02-16,2024-02-06,Argentina,Pago
1633,2024-02-06,2024-02-06,Argentina,Pago
1633,2024-02-18,2024-02-06,Argentina,Pago
1634,2024-05-18,2024-03-09,Argentina,Redes
1634,2024-05-19,2024-03-09,Argentina,Redes
1635,2024-03-07,2024-02-10,Brasil,Referido
1635,2024-04-09,2024-02-10,Brasil,Referido
1635,2024-03-13,2024-02-10,Brasil,Referido
1636,2024-05-25,2024-03-02,Chile,Orgánico
1636,2024-04-11,2024-03-02,Chile,Orgánico
1636,2024-05-25,2024-03-02,Chile,Orgánico
1637,2024-03-31,2024-02-29,Argentina,Pago
1637,2024-04-01,2024-02-29,Argentina,Pago
1637,2024-05-12,2024-02-29,Argentina,Pago
1637,2024-05-06,2024-02-29,Argentina,Pago
1637,2024-03-14,2024-02-29,Argentina,Pago
1638,2024-06-06,2024-05-04,Colombia,Email
1638,2024-05-21,2024-05-04,Colombia,Email
1640,2024-04-18,2024-01-14,Colombia,Orgánico
1640,2024-02-13,2024-01-14,Colombia,Orgánico
1641,2024-05-09,2024-03-24,México,Referido
1641,2024-03-31,2024-03-24,México,Referido
1642,2024-05-11,2024-05-09,México,Pago
1646,2024-05-31,2024-03-29,Argentina,Email
1647,2024-05-03,2024-01-28,México,Pago
1647,2024-04-14,2024-01-28,México,Pago
1647,2024-05-24,2024-01-28,México,Pago
1648,2024-03-28,2024-03-06,Colombia,Redes
1648,2024-05-22,2024-03-06,Colombia,Redes
1648,2024-03-16,2024-03-06,Colombia,Redes
1648,2024-05-15,2024-03-06,Colombia,Redes
1648,2024-04-05,2024-03-06,Colombia,Redes
1648,2024-06-01,2024-03-06,Colombia,Redes
1648,2024-03-31,2024-03-06,Colombia,Redes
1648,2024-04-04,2024-03-06,Colombia,Redes
1649,2024-02-11,2024-01-05,Argentina,Pago
1649,2024-02-01,2024-01-05,Argentina,Pago
1649,2024-01-30,2024-01-05,Argentina,Pago
1650,2024-04-20,2024-02-14,Argentina,Redes
1650,2024-05-15,2024-02-14,Argentina,Redes
1652,2024-04-14,2024-02-16,Brasil,Redes
1652,2024-04-01,2024-02-16,Brasil,Redes
1652,2024-05-31,2024-02-16,Brasil,Redes
1652,2024-03-20,2024-02-16,Brasil,Redes
1653,2024-02-28,2024-01-31,México,Email
1654,2024-05-21,2024-05-18,México,Referido
1654,2024-06-24,2024-05-18,México,Referido
1655,2024-01-17,2024-01-10,Brasil,Redes
1655,2024-02-15,2024-01-10,Brasil,Redes
1656,2024-05-18,2024-04-27,Argentina,Redes
1656,2024-05-01,2024-04-27,Argentina,Redes
1657,2024-01-20,2024-01-14,Chile,Email
1657,2024-05-10,2024-01-14,Chile,Email
1657,2024-03-03,2024-01-14,Chile,Email
1658,2024-05-13,2024-03-20,Chile,Redes
1658,2024-05-22,2024-03-20,Chile,Redes
1658,2024-05-23,2024-03-20,Chile,Redes
1658,2024-05-12,2024-03-20,Chile,Redes
1658,2024-06-23,2024-03-20,Chile,Redes
1659,2024-04-22,2024-04-02,México,Orgánico
1659,2024-06-28,2024-04-02,México,Orgánico
1660,2024-04-01,2024-01-10,Chile,Email
1660,2024-01-27,2024-01-10,Chile,Email
1660,2024-04-02,2024-01-10,Chile,Email
1661,2024-06-06,2024-03-16,Brasil,Orgánico
1661,2024-06-17,2024-03-16,Brasil,Orgánico
1662,2024-04-07,2024-04-03,Argentina,Email
1662,2024-06-29,2024-04-03,Argentina,Email
1663,2024-05-29,2024-04-14,Brasil,Redes
1663,2024-06-03,2024-04-14,Brasil,Redes
1664,2024-01-02,2024-01-01,Colombia,Orgánico
1664,2024-03-08,2024-01-01,Colombia,Orgánico
1664,2024-03-16,2024-01-01,Colombia,Orgánico
1664,2024-02-17,2024-01-01,Colombia,Orgánico
1664,2024-03-14,2024-01-01,Colombia,Orgánico
1665,2024-06-23,2024-05-12,México,Redes
1665,2024-05-30,2024-05-12,México,Redes
1665,2024-05-25,2024-05-12,México,Redes
1666,2024-02-26,2024-01-20,Chile,Email
1666,2024-02-05,2024-01-20,Chile,Email
1666,2024-02-10,2024-01-20,Chile,Email
1667,2024-03-08,2024-01-08,Colombia,Redes
1667,2024-02-14,2024-01-08,Colombia,Redes
1669,2024-04-05,2024-02-26,Argentina,Orgánico
1669,2024-06-07,2024-02-26,Argentina,Orgánico
1669,2024-05-25,2024-02-26,Argentina,Orgánico
1669,2024-05-24,2024-02-26,Argentina,Orgánico
1670,2024-05-23,2024-03-04,Argentina,Redes
1670,2024-03-25,2024-03-04,Argentina,Redes
1671,2024-06-03,2024-04-27,Argentina,Pago
1672,2024-04-11,2024-01-28,Chile,Email
1672,2024-03-05,2024-01-28,Chile,Email
1672,2024-04-16,2024-01-28,Chile,Email
1672,2024-04-19,2024-01-28,Chile,Email
1672,2024-03-10,2024-01-28,Chile,Email
1674,2024-06-05,2024-04-16,Argentina,Redes
1675,2024-05-10,2024-02-18,Colombia,Pago
1675,2024-03-03,2024-02-18,Colombia,Pago
1675,2024-06-11,2024-02-18,Colombia,Pago
1676,2024-06-18,2024-04-29,Chile,Orgánico
1676,2024-06-10,2024-04-29,Chile,Orgánico
1676,2024-06-24,2024-04-29,Chile,Orgánico
1676,2024-05-08,2024-04-29,Chile,Orgánico
1677,2024-04-08,2024-02-13,Colombia,Referido
1678,2024-04-19,2024-02-25,Chile,Referido
1679,2024-06-11,2024-04-20,Chile,Redes
1681,2024-05-22,2024-04-17,Chile,Pago
1681,2024-05-06,2024-04-17,Chile,Pago
1681,2024-06-04,2024-04-17,Chile,Pago
1681,2024-06-14,2024-04-17,Chile,Pago
1684,2024-06-20,2024-03-18,Argentina,Pago
1684,2024-04-03,2024-03-18,Argentina,Pago
1686,2024-04-27,2024-02-06,México,Orgánico
1686,2024-05-22,2024-02-06,México,Orgánico
1688,2024-02-14,2024-01-26,Brasil,Redes
1688,2024-02-19,2024-01-26,Brasil,Redes
1688,2024-04-09,2024-01-26,Brasil,Redes
1688,2024-03-21,2024-01-26,Brasil,Redes
1689,2024-04-04,2024-01-29,Chile,Pago
1689,2024-03-02,2024-01-29,Chile,Pago
1689,2024-05-20,2024-01-29,Chile,Pago
1689,2024-03-09,2024-01-29,Chile,Pago
1689,2024-02-19,2024-01-29,Chile,Pago
1690,2024-02-10,2024-01-01,Argentina,Redes
1691,2024-06-02,2024-04-28,Colombia,Pago
1691,2024-05-07,2024-04-28,Colombia,Pago
1691,2024-06-25,2024-04-28,Colombia,Pago
1691,2024-06-06,2024-04-28,Colombia,Pago
1692,2024-04-15,2024-02-04,Chile,Email
1692,2024-04-14,2024-02-04,Chile,Email
1692,2024-04-11,2024-02-04,Chile,Email
1692,2024-04-01,2024-02-04,Chile,Email
1692,2024-04-20,2024-02-04,Chile,Email
1693,2024-04-25,2024-02-28,Brasil,Redes
1693,2024-03-23,2024-02-28,Brasil,Redes
1693,2024-05-30,2024-02-28,Brasil,Redes
1694,2024-06-25,2024-03-09,Chile,Redes
1694,2024-04-02,2024-03-09,Chile,Redes
1694,2024-05-18,2024-03-09,Chile,Redes
1694,2024-06-20,2024-03-09,Chile,Redes
1694,2024-06-03,2024-03-09,Chile,Redes
1695,2024-01-18,2024-01-12,Chile,Referido
1695,2024-04-11,2024-01-12,Chile,Referido
1695,2024-03-28,2024-01-12,Chile,Referido
1695,2024-03-02,2024-01-12,Chile,Referido
1696,2024-02-10,2024-01-20,Brasil,Redes
1697,2024-05-02,2024-02-12,México,Pago
1697,2024-04-19,2024-02-12,México,Pago
1697,2024-06-06,2024-02-12,México,Pago
1697,2024-06-05,2024-02-12,México,Pago
1697,2024-03-21,2024-02-12,México,Pago
1697,2024-02-12,2024-02-12,México,Pago
1697,2024-03-23,2024-02-12,México,Pago
1698,2024-05-17,2024-05-05,México,Referido
1699,2024-04-05,2024-02-19,Argentina,Redes
1699,2024-03-28,2024-02-19,Argentina,Redes
1700,2024-05-19,2024-01-29,Argentina,Redes
1700,2024-04-11,2024-01-29,Argentina,Redes
1701,2024-06-01,2024-02-08,México,Email
1701,2024-06-04,2024-02-08,México,Email
1701,2024-04-04,2024-02-08,México,Email
1703,2024-05-12,2024-02-07,Chile,Orgánico
1703,2024-05-20,2024-02-07,Chile,Orgánico
1703,2024-05-03,2024-02-07,Chile,Orgánico
1703,2024-02-17,2024-02-07,Chile,Orgánico
1703,2024-04-08,2024-02-07,Chile,Orgánico
1703,2024-04-30,2024-02-07,Chile,Orgánico
1703,2024-02-25,2024-02-07,Chile,Orgánico
1703,2024-05-16,2024-02-07,Chile,Orgánico
1704,2024-04-05,2024-03-24,Colombia,Referido
1706,2024-05-30,2024-05-07,México,Referido
1708,2024-02-21,2024-02-14,Argentina,Redes
1708,2024-05-13,2024-02-14,Argentina,Redes
1708,2024-05-02,2024-02-14,Argentina,Redes
1708,2024-05-01,2024-02-14,Argentina,Redes
1708,2024-06-04,2024-02-14,Argentina,Redes
1708,2024-03-04,2024-02-14,Argentina,Redes
1708,2024-04-08,2024-02-14,Argentina,Redes
1709,2024-04-12,2024-02-21,Colombia,Redes
1709,2024-04-10,2024-02-21,Colombia,Redes
1709,2024-03-25,2024-02-21,Colombia,Redes
1710,2024-06-10,2024-03-20,Argentina,Redes
1710,2024-04-28,2024-03-20,Argentina,Redes
1710,2024-05-23,2024-03-20,Argentina,Redes
1710,2024-04-23,2024-03-20,Argentina,Redes
1711,2024-06-03,2024-05-03,México,Referido
1711,2024-06-24,2024-05-03,México,Referido
1711,2024-06-03,2024-05-03,México,Referido
1713,2024-02-25,2024-01-08,Chile,Orgánico
1713,2024-01-26,2024-01-08,Chile,Orgánico
1713,2024-03-02,2024-01-08,Chile,Orgánico
1713,2024-02-16,2024-01-08,Chile,Orgánico
1713,2024-01-14,2024-01-08,Chile,Orgánico
1713,2024-01-12,2024-01-08,Chile,Orgánico
1714,2024-06-18,2024-03-25,Argentina,Redes
1714,2024-05-03,2024-03-25,Argentina,Redes
1714,2024-05-14,2024-03-25,Argentina,Redes
1714,2024-06-16,2024-03-25,Argentina,Redes
1714,2024-04-25,2024-03-25,Argentina,Redes
1715,2024-05-27,2024-05-08,Brasil,Email
1716,2024-04-28,2024-01-08,Argentina,Orgánico
1716,2024-02-15,2024-01-08,Argentina,Orgánico
1716,2024-03-15,2024-01-08,Argentina,Orgánico
1717,2024-06-18,2024-04-05,Chile,Redes
1717,2024-05-17,2024-04-05,Chile,Redes
1717,2024-06-25,2024-04-05,Chile,Redes
1719,2024-03-24,2024-01-05,Chile,Pago
1719,2024-04-30,2024-01-05,Chile,Pago
1719,2024-02-24,2024-01-05,Chile,Pago
1719,2024-04-25,2024-01-05,Chile,Pago
1720,2024-06-10,2024-03-26,Brasil,Referido
1720,2024-05-10,2024-03-26,Brasil,Referido
1720,2024-06-23,2024-03-26,Brasil,Referido
1720,2024-06-18,2024-03-26,Brasil,Referido
1721,2024-04-03,2024-02-03,México,Orgánico
1725,2024-06-05,2024-05-24,Chile,Orgánico
1726,2024-03-11,2024-01-26,Colombia,Redes
1726,2024-02-09,2024-01-26,Colombia,Redes
1726,2024-02-26,2024-01-26,Colombia,Redes
1726,2024-03-14,2024-01-26,Colombia,Redes
1728,2024-04-18,2024-02-16,Colombia,Redes
1728,2024-05-11,2024-02-16,Colombia,Redes
1729,2024-05-21,2024-04-22,Brasil,Referido
1731,2024-05-07,2024-03-12,Argentina,Email
1731,2024-06-02,2024-03-12,Argentina,Email
1731,2024-04-15,2024-03-12,Argentina,Email
1731,2024-06-07,2024-03-12,Argentina,Email
1731,2024-06-25,2024-03-12,Argentina,Email
1732,2024-03-30,2024-03-29,Argentina,Redes
1732,2024-04-12,2024-03-29,Argentina,Redes
1732,2024-05-04,2024-03-29,Argentina,Redes
1733,2024-05-22,2024-02-15,Brasil,Email
1733,2024-05-20,2024-02-15,Brasil,Email
1735,2024-04-16,2024-01-01,Brasil,Referido
1737,2024-02-08,2024-01-31,Brasil,Email
1737,2024-04-08,2024-01-31,Brasil,Email
1738,2024-06-05,2024-05-21,Brasil,Email
1738,2024-06-07,2024-05-21,Brasil,Email
1739,2024-02-24,2024-02-22,Colombia,Pago
1740,2024-03-04,2024-02-17,México,Pago
1740,2024-02-27,2024-02-17,México,Pago
1740,2024-06-06,2024-02-17,México,Pago
1740,2024-05-31,2024-02-17,México,Pago
1741,2024-04-29,2024-03-09,Argentina,Pago
1741,2024-05-13,2024-03-09,Argentina,Pago
1742,2024-05-23,2024-04-14,Colombia,Redes
1742,2024-04-18,2024-04-14,Colombia,Redes
1744,2024-05-02,2024-03-03,Brasil,Email
1744,2024-05-08,2024-03-03,Brasil,Email
1744,2024-03-15,2024-03-03,Brasil,Email
1744,2024-06-02,2024-03-03,Brasil,Email
1745,2024-05-14,2024-03-13,México,Redes
1745,2024-05-15,2024-03-13,México,Redes
1745,2024-06-17,2024-03-13,México,Redes
1745,2024-05-26,2024-03-13,México,Redes
1746,2024-05-04,2024-03-29,Argentina,Referido
1746,2024-04-27,2024-03-29,Argentina,Referido
1747,2024-02-29,2024-01-13,Argentina,Orgánico
1747,2024-01-18,2024-01-13,Argentina,Orgánico
1747,2024-02-15,2024-01-13,Argentina,Orgánico
1748,2024-03-16,2024-03-13,Chile,Pago
1748,2024-06-16,2024-03-13,Chile,Pago
1748,2024-03-13,2024-03-13,Chile,Pago
1748,2024-04-15,2024-03-13,Chile,Pago
1749,2024-05-03,2024-03-17,Argentina,Referido
1749,2024-06-11,2024-03-17,Argentina,Referido
1749,2024-03-22,2024-03-17,Argentina,Referido
1749,2024-06-12,2024-03-17,Argentina,Referido
1752,2024-05-15,2024-05-04,Chile,Referido
